gene_id	chromosome	start	end	gene_name
ENSG00000186510	1	16345370	16360545	CLCNKA
ENSG00000232456	1	16361673	16366524	RP11-5P18.10
ENSG00000184908	1	16370272	16383803	CLCNKB
ENSG00000185519	1	16384264	16400127	FAM131C
ENSG00000142627	1	16450832	16482582	EPHA2
ENSG00000227959	1	16481706	16483824	RP11-276H7.2
ENSG00000224621	1	16485761	16488378	RP11-276H7.3
ENSG00000234166	1	16524349	16524852	ARHGEF19-AS1
ENSG00000142632	1	16524349	16539104	ARHGEF19
ENSG00000237276	1	16542404	16554522	ANO7P1
ENSG00000204377	1	16555368	16556038	C1orf134
ENSG00000132881	1	16558195	16563657	RSG1
ENSG00000233929	1	16567708	16567893	MT1XP1
ENSG00000037637	1	16573334	16678949	FBXO42
ENSG00000055070	1	16679070	16724640	SZRD1
ENSG00000226457	1	16695645	16696025	RP11-430L17.1
ENSG00000187144	1	16713612	16763919	SPATA21
ENSG00000157191	1	16767167	16786573	NECAP2
ENSG00000226029	1	16787443	16794976	RP4-798A10.2
ENSG00000080947	1	16793931	16825752	CROCCP3
ENSG00000206652	1	16840617	16840780	RNU1-1
ENSG00000261135	1	16841140	16842249	RP4-798A10.7
ENSG00000224174	1	16847189	16848291	RP4-798A10.4
ENSG00000233421	1	16860381	16862144	U1
ENSG00000268674	1	16865561	16866070	FAM231B
ENSG00000225710	1	16875146	16879026	RP5-875O13.6
ENSG00000266584	1	16875409	16875482	AL355149.1
ENSG00000219481	1	16888814	16940057	NBPF1
ENSG00000271732	1	16943886	16944224	RP5-1182A14.5
ENSG00000215908	1	16944751	16971178	CROCCP2
ENSG00000186301	1	16972069	16976914	MST1P2
ENSG00000207513	1	16993280	16993443	RNU1-3
ENSG00000237847	1	16999498	17000007	FAM231A
ENSG00000264742	1	17007750	17007823	AL021920.1
ENSG00000236698	1	17012116	17012550	EIF1AXP1
ENSG00000268869	1	17013834	17046652	ESPNP
ENSG00000268991	1	17060447	17060956	FAM231C
ENSG00000058453	1	17066768	17299474	CROCC
ENSG00000207389	1	17067011	17067174	RNU1-4
ENSG00000227684	1	17076728	17077459	CROCCP4
ENSG00000186715	1	17081405	17096732	MST1L
ENSG00000223643	1	17177752	17179624	RP11-108M9.1
ENSG00000230239	1	17181902	17185779	RP11-108M9.2
ENSG00000263811	1	17185444	17185516	MIR3675
ENSG00000228549	1	17197440	17200587	U1
ENSG00000238142	1	17215033	17216144	RP11-108M9.4
ENSG00000235241	1	17215590	17216097	RP11-108M9.5
ENSG00000207005	1	17222475	17222638	RNU1-2
ENSG00000272426	1	17230834	17231271	RP11-108M9.6
ENSG00000117122	1	17300997	17307330	MFAP2
ENSG00000226526	1	17305421	17331586	RP1-37C10.3
ENSG00000159363	1	17312453	17338423	ATP13A2
ENSG00000117118	1	17345217	17380665	SDHB
ENSG00000117115	1	17393256	17445948	PADI2
ENSG00000252180	1	17484692	17484779	Y_RNA
ENSG00000204362	1	17516278	17524112	RP11-380J14.1
ENSG00000142623	1	17531621	17572500	PADI1
ENSG00000142619	1	17575593	17610728	PADI3
ENSG00000266634	1	17604384	17604470	MIR3972
ENSG00000159339	1	17634690	17690499	PADI4
ENSG00000269468	1	17655507	17676070	AC004824.2
ENSG00000256049	1	17698691	17728195	PADI6
ENSG00000227751	1	17733256	17733878	RP1-20B21.4
ENSG00000179051	1	17733256	17766220	RCC2
ENSG00000266727	1	17740127	17740190	AC004824.1
ENSG00000239020	1	17776259	17776359	snoU13
ENSG00000074964	1	17866330	18024369	ARHGEF10L
ENSG00000236648	1	18044182	18076473	RP11-473A10.2
ENSG00000117148	1	18081808	18153558	ACTL8
ENSG00000261781	1	18392151	18400906	RP11-174G17.2
ENSG00000117154	1	18434240	18704977	IGSF21
ENSG00000230035	1	18493423	18505840	RP11-174G17
ENSG00000225387	1	18712323	18715008	RP11-422P22.1
ENSG00000179023	1	18807424	18812478	KLHDC7A
ENSG00000235282	1	18839612	18839881	RP1-8B22.1
ENSG00000225478	1	18921908	18922130	RP1-8B22.2
ENSG00000009709	1	18957500	19075360	PAX7
ENSG00000179002	1	19166093	19186176	TAS1R2
ENSG00000255275	1	19175767	19247615	RP13-279N23.2
ENSG00000159423	1	19197926	19229275	ALDH4A1
ENSG00000265606	1	19209696	19209769	MIR4695
ENSG00000221662	1	19223565	19223642	MIR1290
ENSG00000169991	1	19230775	19283180	IFFO2
ENSG00000272084	1	19398604	19402005	RP5-1126H10.2
ENSG00000127481	1	19401000	19536770	UBR4
ENSG00000266098	1	19410046	19410145	AL137127.1
ENSG00000230424	1	19536995	19567198	RP1-43E13.2
ENSG00000127463	1	19542158	19578046	EMC1
ENSG00000053372	1	19578033	19586622	MRTO4
ENSG00000211454	1	19592476	19600688	AKR7L
ENSG00000162482	1	19609052	19615744	AKR7A3
ENSG00000270728	1	19623574	19624397	RP4-657E11.10
ENSG00000053371	1	19630459	19638640	AKR7A2
ENSG00000200403	1	19631570	19631676	RNU6-1099P
ENSG00000040487	1	19638820	19655794	PQLC2
ENSG00000265192	1	19646299	19646554	RN7SL85P
ENSG00000077549	1	19665267	19812066	CAPZB
ENSG00000240490	1	19750878	19751163	RN7SL277P
ENSG00000201609	1	19837087	19837227	RNU4-28P
ENSG00000239027	1	19858664	19858768	snoU13
ENSG00000235185	1	19918296	19923326	RP5-1056L3.1
ENSG00000270136	1	19923473	19984549	MINOS1-NBL1
ENSG00000173436	1	19923477	19956314	MINOS1
ENSG00000226396	1	19934608	19935062	RPS14P3
ENSG00000158747	1	19967048	19984945	NBL1
ENSG00000158748	1	19991780	20006055	HTR6
ENSG00000162542	1	20008706	20126438	TMCO4
ENSG00000178828	1	20140523	20141771	RNF186
ENSG00000235434	1	20140860	20145995	RP11-91K11.2
ENSG00000169914	1	20209006	20239438	OTUD3
ENSG00000188784	1	20246502	20250110	PLA2G2E
ENSG00000242688	1	20297462	20297760	RN7SL304P
ENSG00000188257	1	20301925	20306932	PLA2G2A
ENSG00000127472	1	20354672	20417683	PLA2G5
ENSG00000117215	1	20438432	20446050	PLA2G2D
ENSG00000158786	1	20465819	20476879	PLA2G2F
ENSG00000227066	1	20480831	20487061	RP3-340N1.2
ENSG00000187980	1	20487746	20503917	PLA2G2C
ENSG00000225986	1	20510735	20512979	UBXN10-AS1
ENSG00000162543	1	20512578	20522541	UBXN10
ENSG00000228105	1	20569588	20571148	RP3-340N1.6
ENSG00000158816	1	20617412	20681387	VWA5B1
ENSG00000226664	1	20620704	20649680	RP4-745E8.2
ENSG00000236963	1	20687072	20757727	LINC01141
ENSG00000226487	1	20738797	20739746	RP4-749H3.2
ENSG00000162545	1	20808884	20812713	CAMK2N1
ENSG00000090432	1	20825943	20834654	MUL1
ENSG00000215520	1	20852482	20853244	RPS4XP4
ENSG00000183114	1	20878932	20881512	FAM43B
ENSG00000158825	1	20915441	20945401	CDA
ENSG00000158828	1	20959948	20978004	PINK1
ENSG00000117242	1	20969150	20978686	PINK1-AS
ENSG00000257033	1	20976856	20977207	AL391357.1
ENSG00000244038	1	20978270	20988000	DDOST
ENSG00000117245	1	20990507	21044510	KIF17
ENSG00000235432	1	21019227	21020506	RP5-930J4.5
ENSG00000189410	1	21046225	21059330	SH2D5
ENSG00000233069	1	21059373	21060445	RP5-930J4.2
ENSG00000127483	1	21069154	21113816	HP1BP3
ENSG00000203394	1	21069480	21070455	RP5-930J4.4
ENSG00000075151	1	21132963	21503377	EIF4G3
ENSG00000251914	1	21167734	21167795	RNU7-200P
ENSG00000221808	1	21314807	21314925	MIR1256
ENSG00000233072	1	21330043	21330427	RPS15AP6
ENSG00000236073	1	21400132	21400246	RP11-487E1.2
ENSG00000235112	1	21487968	21488574	HSPE1P27
ENSG00000266867	1	21503059	21503122	AL031005.1
ENSG00000117298	1	21543740	21671997	ECE1
ENSG00000236936	1	21592575	21593744	RP3-329E20.2
ENSG00000231105	1	21619783	21626267	RP5-1071N3.1
ENSG00000236216	1	21724480	21724855	PPP1R11P1
ENSG00000228823	1	21737953	21739786	RP11-293F5.8
ENSG00000236009	1	21742391	21743985	RP11-293F5.1
ENSG00000227001	1	21751118	21754460	NBPF2P
ENSG00000187952	1	21754796	21756030	HS6ST1P1
ENSG00000186543	1	21760811	21764051	CROCCP5
ENSG00000142794	1	21766621	21811498	NBPF3
ENSG00000176378	1	21786249	21786575	PFN1P10
ENSG00000162551	1	21835858	21904905	ALPL
ENSG00000233431	1	21912965	21917680	RP11-63N8.3
ENSG00000221781	1	21918904	21919041	AL359815.1
ENSG00000076864	1	21922708	21995801	RAP1GAP
ENSG00000090686	1	22004791	22110099	USP48
ENSG00000231978	1	22094762	22095068	RP11-132G19.3
ENSG00000187942	1	22138758	22151714	LDLRAD2
ENSG00000142798	1	22148738	22263790	HSPG2
ENSG00000232037	1	22234591	22235073	RP11-26H16.1
ENSG00000219073	1	22303514	22325135	CELA3B
ENSG00000264385	1	22305444	22305729	RN7SL421P
ENSG00000263991	1	22313974	22314268	RN7SL386P
ENSG00000201919	1	22314309	22314412	RNU6-1022P
ENSG00000142789	1	22328149	22339032	CELA3A
ENSG00000263582	1	22330078	22330361	RN7SL768P
ENSG00000263929	1	22337143	22337437	RN7SL186P
ENSG00000201273	1	22337478	22337581	RNU6-776P
ENSG00000228397	1	22350487	22351461	RP1-224A6.3
ENSG00000218510	1	22351681	22357716	LINC00339
ENSG00000070831	1	22379120	22419437	CDC42
ENSG00000230068	1	22385690	22390692	CDC42-IT1
ENSG00000271428	1	22394833	22395320	RP1-224A6.8
ENSG00000271840	1	22427106	22427853	RP1-224A6.9
ENSG00000162552	1	22443798	22470462	WNT4
ENSG00000266564	1	22592732	22592793	MIR4418
ENSG00000234397	1	22649333	22649824	RP11-415K20.1
ENSG00000184677	1	22778344	22857650	ZBTB40
ENSG00000237200	1	22843967	22846201	ZBTB40-IT1
ENSG00000070886	1	22890057	22930087	EPHA8
ENSG00000173372	1	22962999	22966101	C1QA
ENSG00000159189	1	22970123	22974603	C1QC
ENSG00000173369	1	22979255	22988031	C1QB
ENSG00000133216	1	23037332	23241818	EPHB2
ENSG00000265422	1	23046010	23046091	MIR4684
ENSG00000216157	1	23075310	23075404	AL611946.1
ENSG00000225952	1	23162206	23163342	RP11-69E9.1
ENSG00000264014	1	23189652	23189719	MIR4253
ENSG00000272796	1	23243175	23247993	RP1-74M1.3
ENSG00000215906	1	23279536	23291831	LACTBL1
ENSG00000227868	1	23337327	23342343	C1orf234
ENSG00000004487	1	23345941	23410182	KDM1A
ENSG00000240553	1	23346640	23414551	RP1-184J9.2
ENSG00000263793	1	23370798	23370865	MIR3115
ENSG00000266802	1	23384351	23384427	MIR4419A
ENSG00000169641	1	23410516	23504301	LUZP1
ENSG00000229010	1	23466818	23467635	RP5-979D14.1
ENSG00000206935	1	23489197	23489303	RNU6-514P
ENSG00000252578	1	23490446	23490546	RNU6-135P
ENSG00000179546	1	23516993	23521222	HTR1D
ENSG00000215381	1	23571258	23571717	RP5-1057J7.1
ENSG00000261326	1	23607802	23613245	RP5-1057J7.6
ENSG00000125944	1	23630264	23670829	HNRNPR
ENSG00000125945	1	23685941	23695935	ZNF436
ENSG00000249087	1	23695490	23698332	C1orf213
ENSG00000201405	1	23696747	23696839	Y_RNA
ENSG00000271420	1	23704873	23705522	RP5-1057J7.7
ENSG00000204219	1	23707554	23751233	TCEA3
ENSG00000232482	1	23737325	23738639	RP4-654C18.1
ENSG00000088280	1	23755056	23811061	ASAP3
ENSG00000007968	1	23832922	23857712	E2F2
ENSG00000235052	1	23875630	23877406	RP1-150O5.3
ENSG00000117318	1	23884409	23886285	ID3
ENSG00000197880	1	23907985	23967058	MDS2
ENSG00000229239	1	23996784	24006749	RP11-223J15.2
ENSG00000142676	1	24018269	24022915	RPL11
ENSG00000203589	1	24032291	24033424	RP5-886K2.1
ENSG00000244609	1	24063100	24063380	RN7SL532P
ENSG00000011007	1	24069645	24088549	TCEB3
ENSG00000236810	1	24086872	24104777	RP5-886K2.3
ENSG00000057757	1	24104895	24114722	PITHD1
ENSG00000011009	1	24117460	24122029	LYPLA2
ENSG00000117308	1	24122089	24127271	GALE
ENSG00000117305	1	24128375	24165110	HMGCL
ENSG00000179163	1	24171567	24194784	FUCA1
ENSG00000188822	1	24197016	24285549	CNR2
ENSG00000264347	1	24208284	24208575	RN7SL24P
ENSG00000238538	1	24208745	24208842	snoU13
ENSG00000229106	1	24227961	24229227	RP11-4M23.2
ENSG00000232557	1	24233601	24234375	RP11-4M23.3
ENSG00000264926	1	24255560	24255637	MIR378F
ENSG00000230228	1	24275506	24275873	RP11-4M23.4
ENSG00000189266	1	24285599	24289952	PNRC2
ENSG00000188529	1	24291294	24307417	SRSF10
ENSG00000215905	1	24334371	24335009	RP11-4M23.7
ENSG00000225315	1	24367325	24413289	RP11-293P20.2
ENSG00000142661	1	24382525	24438665	MYOM3
ENSG00000230703	1	24393264	24410055	RP11-293P20.4
ENSG00000142677	1	24446261	24469611	IL22RA1
ENSG00000185436	1	24480647	24514449	IFNLR1
ENSG00000230023	1	24526730	24538183	RP11-10N16.2
ENSG00000221032	1	24554407	24554520	AL590683.1
ENSG00000266511	1	24606257	24606345	AL590683.2
ENSG00000232298	1	24634046	24648391	RP11-10N16.3
ENSG00000158055	1	24645812	24690972	GRHL3
ENSG00000001460	1	24683489	24743424	STPG1
ENSG00000001461	1	24742284	24799466	NIPAL3
ENSG00000117602	1	24829387	24867530	RCAN3
ENSG00000266551	1	24855945	24856204	RN7SL857P
ENSG00000264443	1	24865292	24882515	RP4-594I10.3
ENSG00000184454	1	24882602	24935819	NCMAP
ENSG00000227312	1	24890118	24890465	RP11-496D1.2
ENSG00000239106	1	24951902	24952004	Y_RNA
ENSG00000133226	1	24958207	24999758	SRRM1
ENSG00000238986	1	24993474	24993578	snoU13
ENSG00000169504	1	25071848	25170815	CLIC4
ENSG00000238482	1	25104364	25104470	RNU6-1208P
ENSG00000020633	1	25226002	25291612	RUNX3
ENSG00000229162	1	25287836	25289588	RP11-84D1.1
ENSG00000261025	1	25294914	25297356	RP11-84D1.2
ENSG00000264371	1	25349994	25350077	MIR4425
ENSG00000233755	1	25370198	25439611	RP4-799D16.1
ENSG00000233419	1	25451544	25451945	RP4-781L3.1
ENSG00000231953	1	25534630	25535360	RP4-706G24.1
ENSG00000117614	1	25549170	25558993	SYF2
ENSG00000117616	1	25568728	25664704	C1orf63
ENSG00000272432	1	25574328	25574812	RP3-465N24.6
ENSG00000261349	1	25592593	25593627	RP3-465N24.5
ENSG00000187010	1	25598884	25656936	RHD
ENSG00000224183	1	25620655	25621134	SDHDP6
ENSG00000259984	1	25662920	25663956	RP11-335G20.7
ENSG00000183726	1	25664408	25688852	TMEM50A
ENSG00000252515	1	25667462	25667525	RNU6-1171P
ENSG00000238889	1	25672765	25672868	snoU13
ENSG00000188672	1	25688740	25756683	RHCE
ENSG00000238084	1	25725203	25725771	RP3-469D22.1
ENSG00000266468	1	25732722	25732780	AL031284.1
ENSG00000204178	1	25757388	25826700	TMEM57
ENSG00000157978	1	25870071	25895377	LDLRAP1
ENSG00000225643	1	25907969	25916847	RP11-70P17.1
ENSG00000117643	1	25943959	26112698	MAN1C1
ENSG00000233478	1	25971035	25985602	RP1-187B23.1
ENSG00000162430	1	26126667	26144713	SEPN1
ENSG00000255054	1	26137961	26150235	RP1-317E23.6
ENSG00000228172	1	26143240	26146263	RP1-317E23.3
ENSG00000117640	1	26145131	26159432	MTFR1L
ENSG00000223474	1	26145212	26147288	AL020996.1
ENSG00000272478	1	26158404	26158625	RP1-317E23.7
ENSG00000127423	1	26158414	26185903	AUNIP
ENSG00000236528	1	26186104	26189911	RP1-125I3.2
ENSG00000182749	1	26187701	26197744	PAQR7
ENSG00000207302	1	26203987	26204096	Y_RNA
ENSG00000117632	1	26210672	26233482	STMN1
ENSG00000229786	1	26213851	26214101	SNRPFP2
ENSG00000223624	1	26215461	26215600	RP1-125I3.4
ENSG00000264021	1	26232853	26232945	MIR3917
ENSG00000266763	1	26238240	26238313	AL033528.1
ENSG00000158006	1	26286258	26324648	PAFAH2
ENSG00000207237	1	26290688	26290791	RNU6-110P
ENSG00000252190	1	26332497	26332621	SCARNA17
ENSG00000252691	1	26332707	26332790	SCARNA18
ENSG00000158008	1	26346375	26362955	EXTL1
ENSG00000158014	1	26363743	26372624	SLC30A2
ENSG00000158022	1	26377795	26394927	TRIM63
ENSG00000265320	1	26398069	26398168	AL391650.1
ENSG00000175087	1	26437664	26452034	PDIK1L
ENSG00000197245	1	26485511	26489119	FAM110D
ENSG00000142684	1	26496362	26498551	ZNF593
ENSG00000236782	1	26496438	26498312	RP11-96L14.7
ENSG00000142675	1	26503894	26516377	CNKSR1
ENSG00000188782	1	26517052	26529459	CATSPER4
ENSG00000236155	1	26536232	26556331	RP11-231P20.2
ENSG00000130695	1	26560691	26605299	CEP85
ENSG00000270733	1	26589532	26589889	RP11-231P20.5
ENSG00000142669	1	26605667	26608007	SH3BGRL3
ENSG00000158062	1	26607819	26644854	UBXN11
ENSG00000169442	1	26644448	26647014	CD52
ENSG00000176092	1	26648350	26680621	AIM1L
ENSG00000225854	1	26653179	26653524	RP11-569G9.7
ENSG00000265143	1	26674956	26675210	RN7SL490P
ENSG00000176083	1	26688125	26701013	ZNF683
ENSG00000131914	1	26737269	26756213	LIN28A
ENSG00000117682	1	26758773	26797785	DHDDS
ENSG00000223583	1	26781144	26781678	RP3-476K8.4
ENSG00000225891	1	26789247	26793773	RP3-476K8.3
ENSG00000198830	1	26798941	26802463	HMGN2
ENSG00000224129	1	26845845	26846741	DPPA2P2
ENSG00000117676	1	26856252	26901521	RPS6KA1
ENSG00000238705	1	26881033	26881084	MIR1976
ENSG00000243905	1	26919737	26920037	RN7SL679P
ENSG00000252802	1	26920431	26920532	Y_RNA
ENSG00000229247	1	26966868	26967105	RP11-492M19.3
ENSG00000238316	1	26968777	26968880	snoU13
ENSG00000235069	1	26973938	26974172	RP4-785J1.1
ENSG00000260063	1	27018623	27020622	RP5-968P14.2
ENSG00000117713	1	27022524	27108595	ARID1A
ENSG00000266138	1	27090115	27090393	RN7SL501P
ENSG00000060642	1	27113963	27124889	PIGV
ENSG00000241188	1	27141313	27141601	RN7SL165P
ENSG00000204160	1	27153201	27184093	ZDHHC18
ENSG00000175793	1	27189633	27190947	SFN
ENSG00000226698	1	27202624	27204736	RP1-50O24.6
ENSG00000142751	1	27202624	27216788	GPN2
ENSG00000198746	1	27216979	27226957	GPATCH3
ENSG00000090273	1	27226729	27273353	NUDC
ENSG00000131910	1	27237980	27240457	NR0B2
ENSG00000175707	1	27276053	27286897	C1orf172
ENSG00000172746	1	27306656	27307466	RP11-344H11.4
ENSG00000224064	1	27310119	27310515	RP11-344H11.5
ENSG00000225294	1	27312388	27312831	OSTCP2
ENSG00000253368	1	27320198	27327389	TRNP1
ENSG00000158246	1	27331511	27339327	FAM46B
ENSG00000090020	1	27425306	27493472	SLC9A1
ENSG00000229985	1	27503242	27503768	RP11-40H20.5
ENSG00000214973	1	27527325	27527964	CHCHD3P3
ENSG00000225159	1	27533421	27534287	NPM1P39
ENSG00000225990	1	27537756	27537975	SNRPEP7
ENSG00000224311	1	27555597	27560843	RP11-40H20.4
ENSG00000142784	1	27561007	27635110	WDTC1
ENSG00000252098	1	27581955	27582058	Y_RNA
ENSG00000243659	1	27637731	27638329	RP11-4K3__A.3
ENSG00000186501	1	27648651	27662891	TMEM222
ENSG00000206888	1	27651710	27651816	RNU6-48P
ENSG00000241547	1	27651820	27652287	RP11-4K3__A.5
ENSG00000142765	1	27668513	27680421	SYTL1
ENSG00000142733	1	27681675	27693383	MAP3K6
ENSG00000142748	1	27695603	27701315	FCN3
ENSG00000174950	1	27705666	27709870	CD164L2
ENSG00000231207	1	27715972	27716649	RP1-144C9.2
ENSG00000181773	1	27719148	27722318	GPR3
ENSG00000158195	1	27730730	27816669	WASF2
ENSG00000241169	1	27783709	27786093	RP4-752I6.1
ENSG00000237429	1	27852316	27857072	RP1-159A19.4
ENSG00000126705	1	27860546	27930942	AHDC1
ENSG00000000938	1	27938575	27961788	FGR
ENSG00000235912	1	27975930	27976121	RP1-159A19.3
ENSG00000233975	1	27986839	27989233	RP11-288L9.1
ENSG00000126709	1	27992572	27998729	IFI6
ENSG00000225886	1	27995979	27996787	RP11-288L9.4
ENSG00000206767	1	28002114	28002220	RNU6-949P
ENSG00000226662	1	28013321	28013982	CHMP1AP1
ENSG00000207095	1	28020242	28020346	RNU6-424P
ENSG00000009780	1	28052490	28089633	FAM76A
ENSG00000231344	1	28065602	28065950	RP3-426I6.2
ENSG00000230833	1	28066465	28067140	RPEP3
ENSG00000117758	1	28099694	28150963	STX12
ENSG00000269971	1	28100369	28100552	RP3-426I6.5
ENSG00000270031	1	28146494	28146852	RP3-426I6.6
ENSG00000223062	1	28151049	28151154	RNU6-1245P
ENSG00000117751	1	28157289	28178187	PPP1R8
ENSG00000252947	1	28160912	28161077	SCARNA1
ENSG00000268552	1	28177085	28177255	AL109927.1
ENSG00000130775	1	28199055	28213196	THEMIS2
ENSG00000117748	1	28218035	28241257	RPA2
ENSG00000130768	1	28261504	28285668	SMPDL3B
ENSG00000227050	1	28265386	28286704	RP11-460I13.2
ENSG00000158156	1	28285973	28294607	XKR8
ENSG00000158161	1	28296855	28415207	EYA3
ENSG00000238231	1	28316669	28317035	RP11-460I13.6
ENSG00000240750	1	28358397	28358691	RN7SL559P
ENSG00000228589	1	28421582	28422933	SPCS2P4
ENSG00000228943	1	28436250	28436809	RP5-1053E7.2
ENSG00000214812	1	28446960	28447832	RP5-1053E7.3
ENSG00000253005	1	28469248	28469352	RNU6-176P
ENSG00000252429	1	28470667	28470728	RNU7-29P
ENSG00000169403	1	28473677	28520447	PTAFR
ENSG00000126698	1	28525967	28559536	DNAJC8
ENSG00000215902	1	28527013	28527152	AL353354.1
ENSG00000269804	1	28527070	28527419	AL353354.2
ENSG00000130770	1	28562620	28573417	ATPIF1
ENSG00000270605	1	28566020	28567964	RP5-1092A3.4
ENSG00000271398	1	28573655	28574079	RP5-1092A3.5
ENSG00000130766	1	28586038	28609002	SESN2
ENSG00000130772	1	28655513	28662476	MED18
ENSG00000204138	1	28696114	28826881	PHACTR4
ENSG00000206779	1	28749066	28749166	Y_RNA
ENSG00000229820	1	28780052	28780445	RP1-308E4.1
ENSG00000221216	1	28807874	28807992	RNU6ATAC27P
ENSG00000180198	1	28832455	28865812	RCC1
ENSG00000242125	1	28832492	28837404	SNHG3
ENSG00000200087	1	28835071	28835274	SNORA73B
ENSG00000238821	1	28843988	28844087	snoU13
ENSG00000231468	1	28852830	28853739	PRDX3P2
ENSG00000180098	1	28879597	28905051	TRNAU1AP
ENSG00000197989	1	28905050	28909495	SNHG12
ENSG00000221539	1	28905261	28905334	SNORD99
ENSG00000120656	1	28915835	28969597	TAF12
ENSG00000188060	1	28918712	28921955	RAB42
ENSG00000229388	1	28969740	28975093	RP11-442N24__B.1
ENSG00000270103	1	28975112	28975245	RNU11
ENSG00000162419	1	28995244	29045865	GMEB1
ENSG00000252777	1	29016177	29016306	SCARNA24
ENSG00000198492	1	29063133	29096287	YTHDF2
ENSG00000116329	1	29138654	29190208	OPRD1
ENSG00000226852	1	29194087	29197779	RP1-212P9.2
ENSG00000233427	1	29196995	29203848	RP1-212P9.3
ENSG00000199756	1	29208238	29208347	Y_RNA
ENSG00000159023	1	29213603	29446553	EPB41
ENSG00000225616	1	29308790	29309120	RP4-604A21.1
ENSG00000206704	1	29312222	29312322	Y_RNA
ENSG00000253304	1	29445940	29450447	TMEM200B
ENSG00000225750	1	29471006	29473506	RP11-242O24.3
ENSG00000116350	1	29474255	29508499	SRSF4
ENSG00000227637	1	29479001	29479503	RP11-242O24.5
ENSG00000116353	1	29519385	29557454	MECR
ENSG00000237934	1	29550445	29551328	RP11-467D18.2
ENSG00000060656	1	29563028	29653325	PTPRU
ENSG00000221550	1	29580054	29580195	AL645859.1
ENSG00000230523	1	29656132	29676626	RP3-437I16.1
ENSG00000266678	1	29758993	29759074	AL139151.1
ENSG00000225011	1	29814705	29823405	RP11-810H18.1
ENSG00000221126	1	30117392	30117525	AC092265.1
ENSG00000228176	1	30181698	30182394	RP4-656G21.1
ENSG00000222787	1	30357749	30357852	AL645944.1
ENSG00000270927	1	30377712	30378204	RP11-179G8.1
ENSG00000233399	1	30486799	30510459	RP11-111I12.1
ENSG00000233372	1	30613110	30614454	RP5-893G23.1
ENSG00000231251	1	30699370	30699462	RP3-357I16.1
ENSG00000236335	1	30882407	30884485	RP4-591L5.1
ENSG00000231949	1	30888672	30893955	RP4-591L5.2
ENSG00000162510	1	31184124	31196434	MATN1
ENSG00000186056	1	31191351	31199674	MATN1-AS1
ENSG00000162511	1	31205316	31230667	LAPTM5
ENSG00000264773	1	31212003	31212079	MIR4420
ENSG00000229607	1	31283225	31288400	RP5-1125N11.1
ENSG00000223382	1	31297075	31307131	RP1-65J11.1
ENSG00000222784	1	31316670	31316957	RN7SKP91
ENSG00000235143	1	31331005	31333101	RP1-65J11.5
ENSG00000162512	1	31342314	31381608	SDC3
ENSG00000134644	1	31404353	31538838	PUM1
ENSG00000200154	1	31408535	31408620	SNORD103A
ENSG00000202107	1	31421964	31422049	SNORD103B
ENSG00000200181	1	31441011	31441083	SNORD85
ENSG00000237329	1	31509581	31510087	RP11-201O14.1
ENSG00000232768	1	31523719	31523881	RP11-201O14.2
ENSG00000215900	1	31567834	31568405	SEPW1P
ENSG00000225142	1	31581035	31581470	RP11-490K7.1
ENSG00000084628	1	31652592	31712401	NKAIN1
